text,location,tsunami,high_waves,coastal_flooding,not_relevant,panic,informational,help_needed
😍 The new movie's climax was a flood of emotions ? 0039a96c-1573-4d6e-a0d7-e83d9f0a3782,Mysuru,0,0,0,1,0,0,0
🆘 Heavy waterlogging on roads in Nagoa Beach ! 33d0828d-08d8-46c7-8bb9-46ff6c7a474e,Nagoa Beach,0,0,1,0,1,0,0
🤦‍♂️ My life is a tsunami of work . 0bfe0ca5-f439-4f7c-afe1-b91ffcac10ff,Marina Beach Chennai,0,0,0,1,0,0,0
🚨 Unusually high waves are lashing the coasts of Puri . dacff572-6754-4926-b6d1-f32951cb53bd,Puri,0,1,0,0,1,0,0
🙏 Local authorities advising to avoid Marine Drive Mumbai due to flooding ! d0eec2c4-1e72-4471-af97-b261cf1f9907,Marine Drive Mumbai,0,0,1,0,1,0,1
😂 Had a great time at New Delhi . aa20de06-7105-4ad9-890f-508d816aa4e8,New Delhi,0,0,0,1,0,0,0
😎 Just chilling at Chandigarh beach ? 82f22aad-c577-44a5-b89c-eba430283d35,Chandigarh,0,0,0,1,0,0,0
😬 Reports of a tsunami alert near Cavelossim Beach ? 425271f3-e096-4d10-adc1-0832e0b99371,Cavelossim Beach,1,0,0,0,1,0,0
🤷‍♀️ My life is a tsunami of work ? fdcb38a8-4593-4ecb-a152-2dd8f6330985,Chandigarh,0,0,0,1,0,0,0
😱 Unusually high waves are lashing the coasts of Kochi ? 73c11880-3f81-4a25-88e9-5a391f404ee4,Kochi,0,1,0,0,1,0,0
📣 Evacuate coastal areas of Marina Beach Chennai immediately . 50ca66a0-6a0c-436f-b253-fa2fe8af66aa,Marina Beach Chennai,1,0,0,0,0,1,0
👍 The new movie's climax was a flood of emotions ? 32842ca2-028d-4f4e-a466-a1b50dd5e416,Kochi,0,0,0,1,0,0,0
😂 Just chilling at Amritsar beach . c1c1b30f-7454-4215-bebd-26f5d332d947,Amritsar,0,0,0,1,0,0,0
🆘 Unusually high waves are lashing the coasts of Kollam ! 1039f65f-f23f-4604-9811-6d345d1f2acb,Kollam,0,1,0,0,1,0,0
🤦‍♂️ My life is a tsunami of work . c58dcce7-d3be-4413-a19c-45f4a365a59e,Kochi,0,0,0,1,0,0,0
🆘 Coastal flooding reported in Mumbai after rains . d03ddf0f-bcf9-4e44-a9b3-9ce664986fed,Mumbai,0,0,1,0,1,0,0
📢 Water is entering homes in Cavelossim Beach near the shore ? 89d1e609-ee28-429d-8012-ca9df129804d,Cavelossim Beach,0,0,1,0,0,1,0
📰 Water is entering homes in Vizag near the shore . 236db9f2-22d7-4d65-9ed5-15e2c83542f7,Vizag,0,0,1,0,0,1,0
✔️ High tide and strong waves at Marina Beach Chennai beach ? 482e0db2-d1c0-4864-97e4-1302011a838c,Marina Beach Chennai,0,1,0,0,0,1,0
😂 Just chilling at Varanasi beach ? 3cfb37b9-6962-4056-a863-e26a645ab6df,Varanasi,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions ? bbb867f4-26a5-4c7e-826f-605047d9f24c,Marina Beach Chennai,0,0,0,1,0,0,0
🤷‍♀️ Had a great time at Kovalam beach ! c39242b1-e3c1-4bb2-a52b-3bc2b145b7ea,Kovalam beach,0,0,0,1,0,0,0
"📰 Cyclone alert, waves getting dangerously high at Marina Beach Chennai . 31c56e5b-6cce-471b-90a1-f068b863d349",Marina Beach Chennai,0,1,0,0,0,1,0
😎 The new movie's climax was a flood of emotions . 4c3f2429-7245-4e71-af57-1d6b8730be4e,Kolkata,0,0,0,1,0,0,0
😂 Just chilling at New Delhi beach ! 769b19ba-a61f-4c72-b2df-71d407003f45,New Delhi,0,0,0,1,0,0,0
😊 My life is a tsunami of work ! 200f22c4-712d-44f3-a1fa-24c0e1b36522,Amritsar,0,0,0,1,0,0,0
😂 My life is a tsunami of work . dcfa6568-e06e-46c0-aad1-09d2332f2073,Nagoa Beach,0,0,0,1,0,0,0
👍 My life is a tsunami of work . ea7ec67d-819a-4e2f-aacf-faabf47e8728,Cavelossim Beach,0,0,0,1,0,0,0
🆘 The streets of Vizag have turned into a river . 1a52df45-a988-4048-aa0e-1d02ce77b8c4,Vizag,0,0,1,0,1,0,0
"😬 The sea is receding at Puri, a possible sign of tsunami ? b4a930ae-35e4-4286-83da-dcf5c4c7d0e3",Puri,1,0,0,0,1,0,0
🤦‍♂️ Great weather in Mumbai today ! 31c99425-3409-463b-9d71-615c77f97779,Mumbai,0,0,0,1,0,0,0
"😭 Cyclone alert, waves getting dangerously high at Marina Beach Chennai ? ee622418-eb64-4474-a6bd-0dc56f5f1fd6",Marina Beach Chennai,0,1,0,0,1,0,1
😂 My life is a tsunami of work ! 818ed740-9ccb-4dce-9075-e950fc5d15ad,Kovalam beach,0,0,0,1,0,0,0
😂 Just chilling at Kolkata beach ! 60798c88-9098-4aba-81e6-e4f30a4b93a6,Kolkata,0,0,0,1,0,0,0
😨 Coastal flooding reported in Nagoa Beach after rains ! fa20e0ef-bbaa-4aba-b2f1-42c3d2bfd5d1,Nagoa Beach,0,0,1,0,1,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ! 838164fe-3b49-49ec-9ad7-0d1abbaf4af3,Amritsar,0,0,0,1,0,0,0
😎 Great weather in Digha today ? 6d39a684-790f-4694-9bdd-a5c9d84e5373,Digha,0,0,0,1,0,0,0
✅ Water is entering homes in Marina Beach Chennai near the shore . fd15b126-9848-47df-90a5-2ef0c552d8f9,Marina Beach Chennai,0,0,1,0,0,1,0
👍 The new movie's climax was a flood of emotions ! 75336cc9-e2c2-44d9-81fe-26b708198ba2,Bhopal,0,0,0,1,0,0,0
😊 Great weather in Varanasi today ! 0fc1a079-8cae-42d0-9197-74bb2cf9744c,Varanasi,0,0,0,1,0,0,0
😊 Just chilling at Pune beach ? 028752cf-4bfa-4323-bf78-4490418edfff,Pune,0,0,0,1,0,0,0
"😬 The sea is receding at Mumbai, a possible sign of tsunami ! 2a91eabf-1c85-42a9-9dcf-e307288f54d5",Mumbai,1,0,0,0,1,0,0
👍 Great weather in Chennai today ! 64262686-00f0-49d8-8d00-660aa2c58d4d,Chennai,0,0,0,1,0,0,0
😎 Had a great time at Gopalpur ? f9d1ff08-0e4b-443e-9640-ff9fa917ffa1,Gopalpur,0,0,0,1,0,0,0
🆘 Rough sea conditions and strong waves in Marine Drive Mumbai . 56f5b30e-108a-4cea-ad44-6f92c6c86201,Marine Drive Mumbai,0,1,0,0,1,0,0
🤷‍♀️ My life is a tsunami of work ? 78f1bade-6e19-4d9b-8131-792c86f53c45,Alappuzha,0,0,0,1,0,0,0
😍 Enjoying the beautiful sunset at Lucknow . c9a0ee14-08f7-4da8-98ac-591831566409,Lucknow,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ! f7c17f4a-6f5a-49aa-8b7a-18514e71906a,Lucknow,0,0,0,1,0,0,0
😂 Just chilling at Lucknow beach ? cc2bf10d-1804-4373-95ec-9706e6beff51,Lucknow,0,0,0,1,0,0,0
😂 Had a great time at Puri . d51934d8-8e73-42a7-8f0e-4731a98fcc93,Puri,0,0,0,1,0,0,0
📞 Reports of a tsunami alert near Puri . bd9dbd2c-4ca9-4a34-a3d5-7ff4f0865579,Puri,1,0,0,0,1,0,1
🤷‍♀️ Had a great time at Marine Drive Mumbai ? 951e78a8-fded-453c-9b09-fd9300440ab6,Marine Drive Mumbai,0,0,0,1,0,0,0
😊 My life is a tsunami of work ! 5a40ae42-53e5-4347-acba-ca0fa534b2e0,Amritsar,0,0,0,1,0,0,0
🚨 Massive high waves hitting Mumbai shores ? c6ad60e9-3eb4-456b-ba4f-c834413a31b9,Mumbai,0,1,0,0,1,0,0
🏃‍♂️ Evacuate coastal areas of Mumbai immediately . 0f274f21-df19-4905-9885-3ca7881871fb,Mumbai,1,0,0,0,1,0,0
🚨 Coastal flooding reported in Vizag after rains ? bd2a8b80-73fd-4a6e-bf62-70df3203fb76,Vizag,0,0,1,0,1,0,0
🤦‍♂️ Just chilling at Vizag beach ! 285ebb04-70f5-4d44-80aa-ead4599f7134,Vizag,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work ? d769679d-ba5b-47c0-aeac-f08d91502fa5,Puri,0,0,0,1,0,0,0
📰 Massive high waves hitting Marine Drive Mumbai shores ? 4acaad97-3423-4fb7-b074-d11862fdcd62,Marine Drive Mumbai,0,1,0,0,0,1,0
😊 Just chilling at Goa beach ! fca7d552-776b-4c2f-a802-f4b960f2f023,Goa,0,0,0,1,0,0,0
⚠️ The new movie's climax was a flood of emotions . fc2aa225-aa9a-42bc-9795-c1b5edac7ea1,Amritsar,0,0,0,1,0,1,0
👍 The new movie's climax was a flood of emotions ? c217277d-71a0-4d1e-bf01-89371364c4b8,Lucknow,0,0,0,1,0,0,0
👍 My life is a tsunami of work ! ee0bf30e-d775-4f29-aa5a-8afb6f1cc8b0,Goa,0,0,0,1,0,0,0
👍 My life is a tsunami of work ? d215eaa9-373c-42ec-9b47-7b4cdc6b1b49,Kolkata,0,0,0,1,0,0,0
✔️ Heavy waterlogging on roads in Marine Drive Mumbai . 5d0358a7-b89f-4070-8409-8f0fc147816f,Marine Drive Mumbai,0,0,1,0,0,1,0
😂 Enjoying the beautiful sunset at Varanasi . beacc4b7-2e15-4825-a30e-ed02ebdac0d9,Varanasi,0,0,0,1,0,0,0
😍 My life is a tsunami of work ! d7a87df7-aa18-4725-be64-0b988894f76e,Chandigarh,0,0,0,1,0,0,0
😍 Enjoying the beautiful sunset at Gopalpur ? 3dfbb62a-d72d-4a4d-a30d-de22f167d49d,Gopalpur,0,0,0,1,0,0,0
😊 Had a great time at Bangalore . 27c2b6ac-3265-4581-970a-18bd2cfbbf63,Bangalore,0,0,0,1,0,0,0
😂 Just chilling at Hyderabad beach . 5af40fd1-5ea1-408e-99ed-a57d7f1c1c22,Hyderabad,0,0,0,1,0,0,0
😎 Enjoying the beautiful sunset at Marina Beach Chennai . cbf72a14-75f4-4dd5-9f2d-702d021912b4,Marina Beach Chennai,0,0,0,1,0,0,0
👍 Just chilling at Marina Beach Chennai beach . d21de18a-a14b-4e3e-8f26-987de8a77023,Marina Beach Chennai,0,0,0,1,0,0,0
✅ Local authorities advising to avoid Mumbai due to flooding ! 2c3b6653-d0a9-4433-ad05-2e2a9132eb0e,Mumbai,0,0,1,0,0,1,0
😂 The new movie's climax was a flood of emotions . 18e6d728-41db-4060-83d2-20e3f791fe30,Bangalore,0,0,0,1,0,0,0
😍 Just chilling at Puri beach ? 30370b8c-affe-45b1-b23d-28d02e1057de,Puri,0,0,0,1,0,0,0
😂 Just chilling at Gopalpur beach . bf6ef6cc-e5a7-47f2-be10-6bc1780fd3e4,Gopalpur,0,0,0,1,0,0,0
😊 Great weather in Vizag today ! 9b442c37-8ac3-4bb8-872b-9be0d94fdba9,Vizag,0,0,0,1,0,0,0
😍 My life is a tsunami of work . b0979ab6-ab26-4285-90f1-8279f3a126f5,Cavelossim Beach,0,0,0,1,0,0,0
⚠️ Unusually high waves are lashing the coasts of Digha ! ccf3827c-952c-4369-a06c-a136021d160f,Digha,0,1,0,0,0,1,0
😂 Great weather in Alappuzha today ? fe3d4fad-a443-4110-9e71-aaba03a54cab,Alappuzha,0,0,0,1,0,0,0
😎 Great weather in Lucknow today ! f70e7f38-8d93-47e7-81e5-7b07c7f9ad15,Lucknow,0,0,0,1,0,0,0
✔️ Reports of a tsunami alert near Digha ! 8b43b6d5-3e91-41c7-8b13-a9671353b3c4,Digha,1,0,0,0,0,1,0
😂 Enjoying the beautiful sunset at Kollam . cb767a7a-bd75-4cff-a7b7-c187c2ed2eb9,Kollam,0,0,0,1,0,0,0
😍 Great weather in Chennai today ? eb99da96-b9af-4dd0-ba75-6e558fdbaed1,Chennai,0,0,0,1,0,0,0
✔️ Enjoying the beautiful sunset at Ahmedabad ? b5525800-84a1-4b61-a11d-d323e6a4270b,Ahmedabad,0,0,0,1,0,1,0
😂 The new movie's climax was a flood of emotions . 359698fb-fa78-4aa9-8c9b-de79967e2a0d,Cavelossim Beach,0,0,0,1,0,0,0
😊 My life is a tsunami of work . bb182e38-a7b2-416c-93fd-c5000a74d67b,Chandigarh,0,0,0,1,0,0,0
🙏 Massive high waves hitting Kollam shores ! 859640ad-7df3-4b7f-b084-3ccd94b9e433,Kollam,0,1,0,0,1,0,1
😰 Massive high waves hitting Kovalam beach shores ! 0123830b-e0cb-4c08-aa81-4dc563b050f5,Kovalam beach,0,1,0,0,1,0,0
"✅ Cyclone alert, waves getting dangerously high at Vizag ! 7642e736-e331-4dff-8317-9dc436454531",Vizag,0,1,0,0,0,1,0
😂 Just chilling at Kovalam beach beach ! 587fd905-ada6-422c-b663-9b9ea214d6ae,Kovalam beach,0,0,0,1,0,0,0
🤷‍♀️ Enjoying the beautiful sunset at Varanasi ! f58d262c-1c4c-4aeb-a961-1bfbd9f68acd,Varanasi,0,0,0,1,0,0,0
😱 Evacuate coastal areas of Marina Beach Chennai immediately . a7e5fbde-7e66-4832-9cea-0a107fb58b4c,Marina Beach Chennai,1,0,0,0,1,0,0
🤷‍♀️ Just chilling at Agra beach ! 4c7c27c8-619a-4469-95cf-3fc90be06e01,Agra,0,0,0,1,0,0,0
😂 My life is a tsunami of work ! 95b44415-2509-4801-be1c-4609961f2bdf,Gopalpur,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ? ca1e4979-6128-47f8-9bb6-bb1eae2b488a,Bhopal,0,0,0,1,0,0,0
👍 Great weather in Alappuzha today ! fe6275ee-3edd-48a9-b102-fa3091f4a6c0,Alappuzha,0,0,0,1,0,0,0
😊 Just chilling at Pune beach . 015032ba-c4f7-4046-a95f-2bbe7eee0402,Pune,0,0,0,1,0,0,0
🏃‍♂️ The new movie's climax was a flood of emotions . d8e52fbe-c1dd-40e3-b570-26231b9237b6,Mysuru,0,0,0,1,1,0,0
😂 My life is a tsunami of work ? 9e655270-2f7b-49fa-b143-e5aa81f2abc7,Goa,0,0,0,1,0,0,0
✔️ Coastal flooding reported in Goa after rains . ecd5c194-785c-4219-8065-68dae9b35e50,Goa,0,0,1,0,0,1,0
"😭 The sea is receding at Chennai, a possible sign of tsunami ! 92cc6f37-4cf5-4645-8773-ab4191219adc",Chennai,1,0,0,0,1,0,1
😊 Just chilling at Mumbai beach ! 0e599324-b250-46f1-9ba5-3fbbb802a325,Mumbai,0,0,0,1,0,0,0
🤦‍♂️ Great weather in Pune today ! 1515c509-cc16-4b59-9f9a-6438cb1d795a,Pune,0,0,0,1,0,0,0
😭 Rough sea conditions and strong waves in Alibaug ! 490ecd95-3c39-4730-bdb4-8a9c2584a444,Alibaug,0,1,0,0,1,0,1
📰 My life is a tsunami of work ? cfb41560-0222-4b92-b8f8-21b473e85c8e,Goa,0,0,0,1,0,1,0
😂 Great weather in Nagoa Beach today ! 0fc33dcd-c87d-4ad7-81bf-0c7302bad664,Nagoa Beach,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions ? 5b19fd58-67a0-4b4a-b3f5-7482e8caaed9,Hyderabad,0,0,0,1,0,0,0
✔️ Local authorities advising to avoid Alappuzha due to flooding ? 97ceb5c3-d6c9-4421-a2f6-3cb25781e193,Alappuzha,0,0,1,0,0,1,0
👍 Just chilling at Ahmedabad beach . 97b61b21-d5e2-4b4a-b98c-8d0405bf0185,Ahmedabad,0,0,0,1,0,0,0
😍 Just chilling at Vizag beach ! 084ccc98-7f9a-43c4-b59a-9c95823530ac,Vizag,0,0,0,1,0,0,0
😰 Reports of a tsunami alert near Kollam . 245c7490-0598-4c22-b611-32e4ff4cf3fa,Kollam,1,0,0,0,1,0,0
😊 Enjoying the beautiful sunset at Chennai ? 7ca239b3-65eb-498b-a047-c6f4b1a21d32,Chennai,0,0,0,1,0,0,0
🤦‍♂️ Had a great time at Marina Beach Chennai ? 07002fc7-f483-4646-b435-6b3155adf7f1,Marina Beach Chennai,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions ? 2b868d98-8d88-4aa6-9641-f1c378d40d23,Nagoa Beach,0,0,0,1,0,0,0
😊 Great weather in Pune today ? 1158de2a-aa25-4386-b6d2-b903105cced8,Pune,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work ! 94134637-1cdc-45e7-926b-53c470e09f38,Kovalam beach,0,0,0,1,0,0,0
😊 Had a great time at Hyderabad ? 8dce6bc4-823a-4cd4-acc8-b8d9b4b9cfd3,Hyderabad,0,0,0,1,0,0,0
✔️ Coastal flooding reported in Alappuzha after rains ! d51fddcf-2056-4c3c-aa9d-fc7ffb52a4d5,Alappuzha,0,0,1,0,0,1,0
🤦‍♂️ Just chilling at Cavelossim Beach beach ? b87c36d8-9a84-4188-b412-4ba0c6d5fccd,Cavelossim Beach,0,0,0,1,0,0,0
🤦‍♂️ Had a great time at Kollam ? 4adcd974-b532-4d8d-9958-95e778ed81e9,Kollam,0,0,0,1,0,0,0
😍 Great weather in Mysuru today . 8d621d2e-c9c9-4ab2-a05f-9bb0e769c0a8,Mysuru,0,0,0,1,0,0,0
👍 Enjoying the beautiful sunset at Hyderabad ! a737417b-740c-4f2c-aebd-a8501bbed22e,Hyderabad,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ? 236fc258-3439-4a2c-9840-ac99c4986468,Ahmedabad,0,0,0,1,0,0,0
😂 My life is a tsunami of work ! 148acdc4-ddfa-427c-82c6-2dfe5371ab7e,Pune,0,0,0,1,0,0,0
🆘 Massive high waves hitting Puri shores . 71633a11-817f-47d6-a5d5-61be03e52d87,Puri,0,1,0,0,1,0,0
😰 Coastal flooding reported in Goa after rains ? f9bfd4a3-9c55-4dfb-9d1d-3095fc51b5ac,Goa,0,0,1,0,1,0,0
📰 My life is a tsunami of work . 1278b6d1-07ea-4b6e-a221-df76e2a2cfde,Marina Beach Chennai,0,0,0,1,0,1,0
😍 Had a great time at Alappuzha . 7704d7b0-ef8e-4e98-bcb8-458c9f4eadd4,Alappuzha,0,0,0,1,0,0,0
😍 Just chilling at Alappuzha beach ! 37c247ad-6685-4297-9017-62543cd39dd2,Alappuzha,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work . 3a0b7971-3e6a-4193-bacd-2bedd8b2356d,Vizag,0,0,0,1,0,0,0
🤦‍♂️ Enjoying the beautiful sunset at Kollam ! 4cfac78a-11b1-44ad-ae1f-6176043f4187,Kollam,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions . 920e149c-5414-4a66-911a-8d20474b0332,Pune,0,0,0,1,0,0,0
✅ Just chilling at Mysuru beach . 7fa137cd-80d7-4182-b027-c40c5be4ac64,Mysuru,0,0,0,1,0,1,0
✔️ Coastal flooding reported in Gopalpur after rains ! b4ec2cb3-687b-4a73-a922-fa7ff900d33d,Gopalpur,0,0,1,0,0,1,0
😍 Had a great time at Amritsar . 93106a3f-bf5a-4c7d-a977-d1ed74748fd7,Amritsar,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work ? 8cbe4823-c370-44d6-8b74-3ed85d4f02a8,Jaipur,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ? b40f2f05-fe67-4ae7-8726-b59ad104f9f5,Jaipur,0,0,0,1,0,0,0
👍 Just chilling at Kovalam beach beach ? 49905e5e-b7b0-4ab0-94a7-8fad670cdcf5,Kovalam beach,0,0,0,1,0,0,0
😊 Just chilling at Nagoa Beach beach ! c94c5910-0545-4f87-b2f0-9202aac068ad,Nagoa Beach,0,0,0,1,0,0,0
😂 My life is a tsunami of work ! cdbcde76-1934-4cf1-b365-d52c317f3a95,Kolkata,0,0,0,1,0,0,0
😰 High tide and strong waves at Mumbai beach ! 2deb863d-fa42-4f08-962b-092946de8ee9,Mumbai,0,1,0,0,1,0,0
😎 Enjoying the beautiful sunset at Kochi ! f39e63b7-5350-42d6-881c-aa148a9d8d2d,Kochi,0,0,0,1,0,0,0
🤦‍♂️ Enjoying the beautiful sunset at Nagoa Beach . a400e9a4-a14a-465a-a333-8bbcd07d06d4,Nagoa Beach,0,0,0,1,0,0,0
😎 My life is a tsunami of work ! 85ada581-a00d-4e92-b195-22af3738a3b1,Varanasi,0,0,0,1,0,0,0
😂 My life is a tsunami of work ? 47604196-14fc-41fd-a6bb-bb07f332dea2,Mumbai,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Amritsar beach ! a0ccaf0f-2d12-4d58-8ee2-9d5737c714ae,Amritsar,0,0,0,1,0,0,0
"😬 The sea is receding at Nagoa Beach, a possible sign of tsunami ? 32a8e9e2-d611-476d-860d-b7457cc5c330",Nagoa Beach,1,0,0,0,1,0,0
😰 Just chilling at Kochi beach ! 0d51d2f5-d2e2-456e-9a8e-2f2d1a2523f8,Kochi,0,0,0,1,1,0,0
😍 The new movie's climax was a flood of emotions . ddd62584-7ec9-4255-bb14-4610966719dc,Chennai,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Marine Drive Mumbai today ! 77329233-0402-4103-a3af-be730906d886,Marine Drive Mumbai,0,0,0,1,0,0,0
😂 Just chilling at Mumbai beach . db092d01-b606-4113-ab2d-2ef8d337baba,Mumbai,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Marina Beach Chennai today ! 36672577-ef53-46ae-9955-b07181d15e2e,Marina Beach Chennai,0,0,0,1,0,0,0
🤦‍♂️ Enjoying the beautiful sunset at Chandigarh ? 216af9c8-f6a0-4ee5-a0aa-0e10a36bbb88,Chandigarh,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions . 3e6b8a9a-a264-4132-a0fd-bf173c8f0c4a,Marine Drive Mumbai,0,0,0,1,0,0,0
😍 Had a great time at Hyderabad . fe97bb7e-cec0-4627-a644-a3127ec437a3,Hyderabad,0,0,0,1,0,0,0
😂 My life is a tsunami of work ? 8e642a6a-a87e-4b0b-860b-6224fb73e418,Chandigarh,0,0,0,1,0,0,0
✅ Coastal flooding reported in Marina Beach Chennai after rains ! 167441b1-1f8d-477e-b30c-6b5219f02418,Marina Beach Chennai,0,0,1,0,0,1,0
😎 Great weather in Agra today . 0948765b-8953-4ff4-8d1a-c8305d1bca32,Agra,0,0,0,1,0,0,0
🆘 Rough sea conditions and strong waves in Goa ? 38ac1bcc-6c9f-40b4-b336-77ef0a23481a,Goa,0,1,0,0,1,0,1
😍 The new movie's climax was a flood of emotions ? 9857074f-39c6-4812-b2e2-825a5bffcacf,Kovalam beach,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions . 920e9879-ed31-47ee-a6e4-a9542a46c7ff,Alappuzha,0,0,0,1,0,0,0
😎 Great weather in Kovalam beach today ! 53ea1f16-acf3-45fa-9204-002f571fd685,Kovalam beach,0,0,0,1,0,0,0
😂 Great weather in Varanasi today . 00b6c4cd-a7d9-46dc-b48d-83fd5a92c225,Varanasi,0,0,0,1,0,0,0
🆘 Evacuate coastal areas of Chennai immediately . 2b031440-cf48-4ced-a877-32097c1a48a3,Chennai,1,0,0,0,1,0,0
📞 Coastal flooding reported in Vizag after rains ? c5caf872-1d9e-4c88-ad60-ba64a27e5af9,Vizag,0,0,1,0,1,0,1
📣 The streets of Kollam have turned into a river ! 1bca1866-19ff-4994-bcc2-69525620dcd3,Kollam,0,0,1,0,0,1,0
😊 Had a great time at Alappuzha ? e692b16f-56bd-4f55-82ab-5ce2c886904d,Alappuzha,0,0,0,1,0,0,0
😎 My life is a tsunami of work ! 908b48d4-fe32-41fc-a9c7-53ec6e0df865,Chennai,0,0,0,1,0,0,0
😎 Enjoying the beautiful sunset at Pune ? 24327bc6-b2bd-4847-912e-fa279dc729a1,Pune,0,0,0,1,0,0,0
😨 Massive high waves hitting Kochi shores ! e1a4d5e2-b2f1-448e-97e7-f8556939852a,Kochi,0,1,0,0,1,0,0
🙏 Massive high waves hitting Marina Beach Chennai shores . b22d074f-8987-4891-bf16-cad7dc93b025,Marina Beach Chennai,0,1,0,0,1,0,1
🤷‍♀️ The new movie's climax was a flood of emotions ! f2dc63d6-7beb-4141-bbb1-2c33d1a1feef,Agra,0,0,0,1,0,0,0
👍 My life is a tsunami of work . 9e187e8e-5628-4457-bf15-5a1dea9b26bc,Chandigarh,0,0,0,1,0,0,0
🤷‍♀️ Enjoying the beautiful sunset at Kochi ? d628037f-0fd3-409c-a56e-71f2976c720f,Kochi,0,0,0,1,0,0,0
😨 The streets of Kollam have turned into a river . 213b54ac-0733-4b80-854f-83db37315667,Kollam,0,0,1,0,1,0,0
😂 Just chilling at Amritsar beach . 8f1354d5-bf57-47fb-89be-e57834f11c56,Amritsar,0,0,0,1,0,0,0
😂 My life is a tsunami of work . f097f117-077c-4864-9611-a876e37ac29d,Marina Beach Chennai,0,0,0,1,0,0,0
🤷‍♀️ Enjoying the beautiful sunset at Pune . 04cc7a37-7497-4954-8a63-1f2b113fd571,Pune,0,0,0,1,0,0,0
😎 My life is a tsunami of work ? 472edb38-7cd2-492b-8b43-028f2c983dc9,Nagoa Beach,0,0,0,1,0,0,0
👍 Had a great time at Kochi . a492ddc6-376b-4220-b459-10ad37d8baac,Kochi,0,0,0,1,0,0,0
😍 The new movie's climax was a flood of emotions ! 59943575-c879-461a-9594-5cda604e1fe4,Chennai,0,0,0,1,0,0,0
😂 Had a great time at Kollam . af2f70ea-49fc-4438-8c99-54982561b19f,Kollam,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions . 66edbd10-2bc2-4ac4-9116-a7da1b4b0143,Gopalpur,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work ? 26010b79-b6ba-4075-9a02-57c282134a12,Chandigarh,0,0,0,1,0,0,0
📣 Tsunami warning issued for Kochi ! d6d34514-bfc5-43cf-92b1-df195cf5fbc5,Kochi,1,0,0,0,0,1,0
🏃‍♂️ Coastal flooding reported in Alappuzha after rains ! 42d9ccba-629b-4b11-8449-0dc3008ab912,Alappuzha,0,0,1,0,1,0,0
🤷‍♀️ Great weather in Cavelossim Beach today . 60744fd1-d6f9-445b-ae78-ecd7cbe51b85,Cavelossim Beach,0,0,0,1,0,0,0
🚨 Local authorities advising to avoid Puri due to flooding ! 796e7c6e-2355-4242-b6d1-f1a351144f4d,Puri,0,0,1,0,1,0,0
😍 My life is a tsunami of work ! ed1963b2-6ce4-418e-8fb8-75dc9976346c,Cavelossim Beach,0,0,0,1,0,0,0
😎 Great weather in Pune today ! 4558983c-0da8-4088-927e-018e7f06141a,Pune,0,0,0,1,0,0,0
😊 Just chilling at Jaipur beach ? 530352e3-fdf6-4f5b-a090-b5ee57e820bc,Jaipur,0,0,0,1,0,0,0
📰 Rough sea conditions and strong waves in Marine Drive Mumbai ! 803d4994-875d-43e7-b20a-fa8e81741238,Marine Drive Mumbai,0,1,0,0,0,1,0
😍 Had a great time at Cavelossim Beach ! e894ac20-5119-4654-bafd-ba40bc6adb11,Cavelossim Beach,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions ! 8162f187-8b12-486d-a8a0-843d2df14f89,Agra,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions . 2a033bf9-c1b3-4221-b979-6360a56bd288,Pune,0,0,0,1,0,0,0
"😬 Cyclone alert, waves getting dangerously high at Mumbai ! f566dadd-d78a-45c1-9b70-1b8356c18a0a",Mumbai,0,1,0,0,1,0,0
📢 Water is entering homes in Goa near the shore ? 6bd30dfa-10db-4725-b748-89a76625a571,Goa,0,0,1,0,0,1,0
😎 Had a great time at Goa ! 066f025e-b966-4241-8b85-30499cb74d86,Goa,0,0,0,1,0,0,0
🤷‍♀️ Had a great time at Jaipur . c48493fd-222e-4a2d-8111-a19721d112ad,Jaipur,0,0,0,1,0,0,0
